optionsExpire,inTheMoney,optionType,strikePrice,volume,delta,gamma,iv,rho,theta,vega
4,y,CALL,105.0,9,0.9956,0.0003,2.0793,0.0142,-0.041,0.0024
4,y,CALL,110.0,8,0.9971,0.0003,1.7955,0.0146,-0.0229,0.0017
4,y,CALL,115.0,1,0.9949,0.0004,1.76,0.015,-0.0404,0.0028
4,y,CALL,120.0,0,0.9945,0.0005,1.6098,0.0153,-0.0401,0.003
4,y,CALL,125.0,5,0.994,0.0006,1.4651,0.0157,-0.0398,0.0032
4,y,CALL,130.0,0,0.9852,0.0013,1.5206,0.0159,-0.1016,0.0071
4,y,CALL,135.0,2,0.9879,0.0013,1.2948,0.0163,-0.0707,0.006
4,y,CALL,140.0,78,0.9865,0.0016,1.1542,0.0167,-0.0698,0.0066
4,y,CALL,141.0,1,0.9794,0.0021,1.2215,0.0166,-0.1126,0.0094
4,y,CALL,142.0,0,0.9859,0.0017,1.0989,0.0168,-0.0694,0.0068
4,y,CALL,143.0,0,0.9763,0.0025,1.1878,0.0167,-0.1253,0.0106
4,y,CALL,144.0,0,0.988,0.0016,1.005,0.017,-0.0539,0.0059
4,y,CALL,145.0,45,0.9849,0.002,1.0171,0.017,-0.0688,0.0073
4,y,CALL,146.0,0,0.9874,0.0018,0.9524,0.0171,-0.0535,0.0062
4,y,CALL,147.0,0,0.9871,0.0019,0.9263,0.0172,-0.0534,0.0063
4,y,CALL,148.0,4,0.9868,0.002,0.9003,0.0173,-0.0532,0.0065
4,y,CALL,149.0,13,0.9864,0.0021,0.8744,0.0173,-0.053,0.0066
4,y,CALL,150.0,75,0.9861,0.0022,0.8486,0.0174,-0.0528,0.0068
4,y,CALL,152.5,16,0.9518,0.005,1.0381,0.0169,-0.2142,0.0191
4,y,CALL,155.0,152,0.9705,0.0043,0.8212,0.0175,-0.1062,0.0128
4,y,CALL,157.5,60,0.9243,0.0075,-9999999.0,0.0167,-0.3055,0.0272
4,y,CALL,160.0,1459,0.9765,0.0046,0.6216,0.0179,-0.0643,0.0107
4,y,CALL,162.5,62,0.9453,0.0085,0.6817,0.0175,-0.1573,0.0213
4,y,CALL,165.0,804,0.9618,0.0082,0.5285,0.018,-0.087,0.016
4,y,CALL,167.5,289,0.8991,0.0147,0.6262,0.0169,-0.2476,0.0339
4,y,CALL,170.0,2270,0.9562,0.0128,0.3784,0.0183,-0.0707,0.0181
4,y,CALL,172.5,3946,0.9243,0.021,0.3532,0.0178,-0.1086,0.0277
4,y,CALL,175.0,17499,0.8754,0.0335,0.3202,0.017,-0.1503,0.0397
4,y,CALL,177.5,21541,0.8106,0.0534,0.2646,0.0159,-0.1713,0.0522
4,y,CALL,180.0,120727,0.6487,0.0736,0.2628,0.0128,-0.2453,0.0709
4,n,CALL,182.5,154219,0.4534,0.0799,0.2587,0.009,-0.2606,0.0757
4,n,CALL,185.0,131543,0.2705,0.0664,0.2601,0.0053,-0.212,0.0635
4,n,CALL,187.5,29863,0.1442,0.0439,0.2693,0.0028,-0.1413,0.044
4,n,CALL,190.0,48009,0.0745,0.0257,0.285,0.0015,-0.0857,0.0275
4,n,CALL,192.5,8857,0.04,0.0147,0.3054,0.0008,-0.0519,0.017
4,n,CALL,195.0,21141,0.0209,0.0081,0.3226,0.0004,-0.0293,0.01
4,n,CALL,197.5,2193,0.0152,0.0056,0.359,0.0003,-0.0239,0.0076
4,n,CALL,200.0,4665,0.0105,0.0037,0.3882,0.0002,-0.0179,0.0055
4,n,CALL,202.5,876,0.0064,0.0023,0.407,0.0001,-0.0114,0.0036
4,n,CALL,205.0,551,0.0059,0.0019,0.4478,0.0001,-0.0115,0.0033
4,n,CALL,210.0,1162,0.0021,0.0007,0.4733,0.0,-0.0041,0.0013
4,n,CALL,215.0,692,0.0018,0.0006,0.5428,0.0,-0.0042,0.0011
4,n,CALL,220.0,81,0.0016,0.0005,0.6099,0.0,-0.0042,0.001
4,n,CALL,225.0,0,0.0015,0.0004,0.6748,0.0,-0.0042,0.0009
4,n,CALL,230.0,0,0.0014,0.0003,0.7377,0.0,-0.0042,0.0009
4,n,CALL,235.0,0,0.0013,0.0003,0.7988,0.0,-0.0043,0.0008
4,n,CALL,240.0,0,0.0012,0.0002,0.8581,0.0,-0.0043,0.0008
4,n,CALL,245.0,6,0.0011,0.0002,0.9158,0.0,-0.0043,0.0007
4,n,CALL,250.0,0,0.0011,0.0002,0.972,0.0,-0.0043,0.0007
3,y,CALL,105.0,6,0.9973,0.0002,2.1998,0.0093,-0.0256,0.0013
3,y,CALL,110.0,5,0.9971,0.0003,2.0219,0.0096,-0.0255,0.0014
3,y,CALL,115.0,4,0.9968,0.0003,1.8513,0.01,-0.0253,0.0015
3,y,CALL,120.0,10,0.9943,0.0005,1.8074,0.0103,-0.0461,0.0026
3,y,CALL,125.0,0,0.9938,0.0007,1.6403,0.0107,-0.0458,0.0028
3,y,CALL,130.0,2,0.9932,0.0008,1.479,0.0111,-0.0454,0.0031
3,y,CALL,135.0,1,0.9954,0.0007,1.2298,0.0115,-0.0246,0.0022
3,y,CALL,140.0,47,0.9915,0.0012,1.1707,0.0118,-0.0447,0.0037
3,y,CALL,141.0,0,0.9913,0.0013,1.1408,0.0119,-0.0446,0.0038
3,y,CALL,142.0,5,0.9946,0.0009,1.0304,0.012,-0.0243,0.0025
3,y,CALL,143.0,2,0.9945,0.001,1.0026,0.0121,-0.0243,0.0026
3,y,CALL,144.0,0,0.9907,0.0015,1.052,0.0121,-0.0443,0.0041
3,y,CALL,145.0,3,0.9904,0.0015,1.0227,0.0122,-0.0442,0.0042
3,y,CALL,146.0,0,0.9902,0.0016,0.9935,0.0122,-0.0441,0.0043
3,y,CALL,147.0,0,0.9899,0.0017,0.9644,0.0123,-0.044,0.0044
3,y,CALL,148.0,3,0.9896,0.0018,0.9355,0.0124,-0.0439,0.0045
3,y,CALL,149.0,1,0.9893,0.0019,0.9067,0.0125,-0.0438,0.0046
3,y,CALL,150.0,9,0.9933,0.0014,0.8113,0.0126,-0.0239,0.0031
3,y,CALL,152.5,17,0.9881,0.0023,0.8067,0.0127,-0.0434,0.0051
3,y,CALL,155.0,24,0.9827,0.0033,0.7774,0.0128,-0.0615,0.007
3,y,CALL,157.5,11,0.9812,0.004,0.7041,0.013,-0.0609,0.0076
3,y,CALL,160.0,275,0.9792,0.0048,0.6311,0.0131,-0.0602,0.0082
3,y,CALL,162.5,136,0.9716,0.0068,0.5844,0.0132,-0.0763,0.0107
3,y,CALL,165.0,716,0.968,0.0086,0.509,0.0133,-0.075,0.0119
3,y,CALL,167.5,157,0.9571,0.0123,0.4513,0.0133,-0.0887,0.0151
3,y,CALL,170.0,1898,0.9369,0.0189,0.3995,0.0132,-0.1138,0.0206
3,y,CALL,172.5,1038,0.8984,0.0306,0.3532,0.0128,-0.1557,0.0294
3,y,CALL,175.0,3730,0.8255,0.0505,0.3105,0.0119,-0.2154,0.0424
3,y,CALL,177.5,7311,0.6791,0.075,0.2907,0.0099,-0.3026,0.0587
3,n,CALL,180.0,77710,0.474,0.0884,0.2743,0.0069,-0.3249,0.0651
3,n,CALL,182.5,133841,0.2674,0.0738,0.2716,0.0039,-0.2539,0.0541
3,n,CALL,185.0,99958,0.1257,0.0455,0.2766,0.0018,-0.1457,0.0343
3,n,CALL,187.5,33606,0.0579,0.0239,0.2948,0.0008,-0.0765,0.0195
3,n,CALL,190.0,26089,0.0286,0.0124,0.3199,0.0004,-0.0415,0.0111
3,n,CALL,192.5,6065,0.0176,0.0074,0.3562,0.0003,-0.0281,0.0073
3,n,CALL,195.0,8968,0.0119,0.0048,0.3943,0.0002,-0.0209,0.0053
3,n,CALL,197.5,1569,0.0071,0.0029,0.4204,0.0001,-0.0131,0.0034
3,n,CALL,200.0,1320,0.0065,0.0023,0.4693,0.0001,-0.0131,0.0031
3,n,CALL,202.5,138,0.0059,0.002,0.5169,0.0001,-0.0132,0.0028
3,n,CALL,205.0,960,0.0022,0.0008,0.5055,0.0,-0.0046,0.0012
3,n,CALL,210.0,492,0.002,0.0006,0.5883,0.0,-0.0046,0.001
3,n,CALL,215.0,3,0.0017,0.0005,0.668,0.0,-0.0047,0.0009
3,n,CALL,220.0,2,0.0016,0.0004,0.745,0.0,-0.0047,0.0008
3,n,CALL,225.0,0,0.0014,0.0003,0.8196,0.0,-0.0047,0.0008
3,n,CALL,230.0,0,0.0013,0.0003,0.8919,0.0,-0.0047,0.0007
3,n,CALL,235.0,0,0.0013,0.0003,0.9621,0.0,-0.0047,0.0007
3,n,CALL,240.0,1,0.0012,0.0002,1.0304,0.0,-0.0047,0.0006
3,n,CALL,245.0,7,0.0011,0.0002,1.0968,0.0,-0.0047,0.0006
3,n,CALL,250.0,4,0.0011,0.0002,1.1614,0.0,-0.0047,0.0006
2,y,CALL,105.0,6,0.9444,0.0018,-9999999.0,0.0038,-1.4088,0.0145
2,y,CALL,110.0,8,0.938,0.0021,-9999999.0,0.0041,-1.4699,0.0158
2,y,CALL,115.0,3,0.9352,0.0023,-9999999.0,0.0045,-1.3852,0.0164
2,y,CALL,120.0,2,0.9966,0.0004,1.9256,0.0056,-0.0249,0.0013
2,y,CALL,125.0,0,0.9249,0.0031,-9999999.0,0.0051,-1.3204,0.0183
2,y,CALL,130.0,0,0.9125,0.0038,-9999999.0,0.0054,-1.4375,0.0206
2,y,CALL,135.0,0,0.9084,0.0044,-9999999.0,0.0057,-1.3153,0.0214
2,y,CALL,140.0,18,0.9111,0.0052,-9999999.0,0.0061,-1.0593,0.0209
2,y,CALL,141.0,5,0.9152,0.0053,-9999999.0,0.0063,-0.953,0.0201
2,y,CALL,142.0,5,0.9133,0.0055,-9999999.0,0.0063,-0.9493,0.0205
2,y,CALL,143.0,0,0.903,0.0059,-9999999.0,0.0063,-1.0793,0.0223
2,y,CALL,144.0,0,0.907,0.0061,-9999999.0,0.0064,-0.975,0.0216
2,y,CALL,145.0,6,0.9005,0.0064,-9999999.0,0.0064,-1.0366,0.0227
2,y,CALL,146.0,0,0.8981,0.0067,-9999999.0,0.0064,-1.0314,0.0231
2,y,CALL,147.0,0,0.8956,0.007,-9999999.0,0.0065,-1.0261,0.0235
2,y,CALL,148.0,10,0.8824,0.0075,-9999999.0,0.0064,-1.1772,0.0256
2,y,CALL,149.0,13,0.9737,0.0041,1.1278,0.0075,-0.1359,0.0079
2,y,CALL,150.0,39,0.8784,0.0082,-9999999.0,0.0066,-1.1321,0.0262
2,y,CALL,152.5,29,0.8767,0.0092,-9999999.0,0.0067,-1.0221,0.0265
2,y,CALL,155.0,104,0.96,0.007,0.9375,0.0078,-0.1765,0.0112
2,y,CALL,157.5,663,0.9354,0.0103,0.9403,0.0078,-0.2937,0.0164
2,y,CALL,160.0,195,0.9756,0.0072,0.6081,0.0084,-0.0666,0.0075
2,y,CALL,162.5,29,0.9432,0.014,0.6262,0.0082,-0.17,0.0149
2,y,CALL,165.0,882,0.9231,0.0201,0.549,0.0082,-0.2038,0.0189
2,y,CALL,167.5,253,0.8402,0.0318,-9999999.0,0.0076,-0.4429,0.0317
2,y,CALL,170.0,52710,0.8211,0.0486,0.4118,0.0076,-0.3432,0.0342
2,y,CALL,172.5,1283,0.6821,0.0708,0.3859,0.0064,-0.4952,0.0465
2,n,CALL,175.0,9009,0.49,0.0805,0.3796,0.0046,-0.5689,0.0519
2,n,CALL,177.5,113772,0.2972,0.0709,0.3737,0.0028,-0.4572,0.0451
2,n,CALL,180.0,232422,0.1508,0.0479,0.3736,0.0014,-0.2639,0.0307
2,n,CALL,182.5,105724,0.0715,0.0268,0.3891,0.0007,-0.1314,0.018
2,n,CALL,185.0,69857,0.0362,0.0145,0.4184,0.0003,-0.0688,0.0105
2,n,CALL,187.5,11826,0.0177,0.0075,0.4427,0.0002,-0.0335,0.0058
2,n,CALL,190.0,14646,0.0101,0.0043,0.4771,0.0001,-0.0195,0.0036
2,n,CALL,192.5,2701,0.0072,0.0029,0.5237,0.0001,-0.0147,0.0027
2,n,CALL,195.0,1461,0.0065,0.0024,0.585,0.0001,-0.0147,0.0024
2,n,CALL,197.5,980,0.0024,0.001,0.5774,0.0,-0.005,0.001
2,n,CALL,200.0,3263,0.0023,0.0009,0.6308,0.0,-0.005,0.0009
2,n,CALL,202.5,141,0.0021,0.0007,0.6832,0.0,-0.005,0.0009
2,n,CALL,205.0,52,0.002,0.0006,0.7345,0.0,-0.005,0.0008
2,n,CALL,210.0,8,0.0018,0.0005,0.8344,0.0,-0.005,0.0007
2,n,CALL,215.0,10,0.0016,0.0004,0.9308,0.0,-0.005,0.0007
2,n,CALL,220.0,8,0.0015,0.0004,1.024,0.0,-0.005,0.0006
2,n,CALL,225.0,1,0.0014,0.0003,1.1144,0.0,-0.005,0.0006
2,n,CALL,230.0,0,0.0013,0.0003,1.2021,0.0,-0.005,0.0005
2,n,CALL,235.0,0,0.0012,0.0002,1.2874,0.0,-0.005,0.0005
2,n,CALL,240.0,0,0.0011,0.0002,1.3702,0.0,-0.005,0.0005
2,n,CALL,245.0,1,0.0011,0.0002,1.4509,0.0,-0.005,0.0005
2,n,CALL,250.0,20,0.001,0.0002,1.5296,0.0,-0.005,0.0004
1,y,CALL,105.0,0,0.9864,0.0009,-9999999.0,0.0048,-0.1998,0.0031
1,y,CALL,110.0,0,0.9853,0.001,-9999999.0,0.0048,-0.1998,0.0033
1,y,CALL,115.0,0,0.9839,0.0012,-9999999.0,0.0047,-0.1998,0.0036
1,y,CALL,120.0,8,0.9858,0.0012,3.2248,0.0047,-0.1496,0.0032
1,y,CALL,125.0,0,0.9824,0.0016,2.9688,0.0047,-0.1747,0.0039
1,y,CALL,130.0,2,0.9825,0.0018,2.587,0.0047,-0.1496,0.0039
1,y,CALL,135.0,18,0.9804,0.0023,2.2818,0.0047,-0.1496,0.0043
1,y,CALL,140.0,79,0.9805,0.0027,1.9278,0.0047,-0.1245,0.0042
1,y,CALL,141.0,51,0.9744,0.0033,1.9743,0.0047,-0.1747,0.0054
1,y,CALL,142.0,1,0.9794,0.003,1.813,0.0047,-0.1245,0.0045
1,y,CALL,143.0,12,0.973,0.0037,1.8551,0.0047,-0.1747,0.0056
1,y,CALL,144.0,0,0.9815,0.003,1.6412,0.0047,-0.0995,0.0041
1,y,CALL,145.0,60,0.9775,0.0036,1.6423,0.0047,-0.1245,0.0048
1,y,CALL,146.0,11,0.9735,0.0041,-9999999.0,0.0047,-0.1496,0.0055
1,y,CALL,147.0,5,0.976,0.004,1.5294,0.0047,-0.1245,0.0051
1,y,CALL,148.0,50,0.9717,0.0047,1.5188,0.0047,-0.1496,0.0058
1,y,CALL,149.0,1,0.9707,0.005,-9999999.0,0.0047,-0.1496,0.006
1,y,CALL,150.0,256,0.9697,0.0053,1.4041,0.0047,-0.1496,0.0062
1,y,CALL,152.5,61,0.9707,0.006,1.2215,0.0047,-0.1245,0.006
1,y,CALL,155.0,153,0.9674,0.0074,1.0822,0.0047,-0.1245,0.0066
1,y,CALL,157.5,255,0.9582,0.01,-9999999.0,0.0046,-0.1496,0.0081
1,y,CALL,160.0,589,0.952,0.0131,-9999999.0,0.0046,-0.1496,0.0091
1,y,CALL,162.5,215,0.9846,0.0085,0.5015,0.0047,-0.0242,0.0036
1,y,CALL,165.0,2024,0.9672,0.0186,0.4305,0.0047,-0.0493,0.0068
1,y,CALL,167.5,693,0.9073,0.0473,0.3835,0.0044,-0.1496,0.0153
1,y,CALL,170.0,8444,0.7401,0.0999,0.3553,0.0036,-0.5109,0.0296
1,n,CALL,172.5,43832,0.4441,0.1319,0.3276,0.0021,-0.9423,0.036
1,n,CALL,175.0,137964,0.1871,0.0827,0.3555,0.0009,-0.3262,0.0246
1,n,CALL,177.5,127343,0.0731,0.0379,0.4005,0.0003,-0.1154,0.0128
1,n,CALL,180.0,75955,0.0298,0.0165,0.4481,0.0001,-0.0452,0.0063
1,n,CALL,182.5,64656,0.0107,0.0064,0.4799,0.0,-0.0151,0.0026
1,n,CALL,185.0,27622,0.0091,0.0046,0.5753,0.0,-0.0151,0.0023
1,n,CALL,187.5,5812,0.0033,0.0018,0.5935,0.0,-0.005,0.0009
1,n,CALL,190.0,3540,0.0029,0.0014,0.675,0.0,-0.005,0.0008
1,n,CALL,192.5,1788,0.0026,0.0012,0.7546,0.0,-0.005,0.0007
1,n,CALL,195.0,2500,0.0024,0.001,0.8321,0.0,-0.005,0.0007
1,n,CALL,197.5,38,0.0022,0.0008,0.9085,0.0,-0.005,0.0006
1,n,CALL,200.0,193,0.0021,0.0007,0.983,0.0,-0.005,0.0006
1,n,CALL,202.5,2,0.002,0.0006,1.0561,0.0,-0.005,0.0006
1,n,CALL,205.0,38,0.0018,0.0006,1.1277,0.0,-0.005,0.0005
1,n,CALL,210.0,36,0.0017,0.0005,1.2673,0.0,-0.005,0.0005
1,n,CALL,215.0,17,0.0015,0.0004,1.4022,0.0,-0.005,0.0004
1,n,CALL,220.0,0,0.0014,0.0003,1.5328,0.0,-0.005,0.0004
1,n,CALL,225.0,0,0.0013,0.0003,1.6594,0.0,-0.005,0.0004
1,n,CALL,230.0,0,0.0012,0.0002,1.7823,0.0,-0.005,0.0004
1,n,CALL,235.0,0,0.0012,0.0002,1.9017,0.0,-0.005,0.0003
1,n,CALL,240.0,0,0.0011,0.0002,2.0177,0.0,-0.005,0.0003
1,n,CALL,245.0,0,0.001,0.0002,2.1308,0.0,-0.005,0.0003
1,n,CALL,250.0,1,0.001,0.0002,2.2411,0.0,-0.005,0.0003
0,y,CALL,105.0,2,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,CALL,110.0,3,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,CALL,115.0,1,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,CALL,120.0,14,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,CALL,125.0,2,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,CALL,130.0,19,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,CALL,135.0,7,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,CALL,140.0,204,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,CALL,141.0,10,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,CALL,142.0,2,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,CALL,143.0,4,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,CALL,144.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,CALL,145.0,127,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,CALL,146.0,20,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,CALL,147.0,35,0.9943,0.0015,8.2281,0.0001,-0.0197,0.0002
0,y,CALL,148.0,18,0.9941,0.0016,7.9145,0.0001,-0.0197,0.0002
0,y,CALL,149.0,4,0.9939,0.0017,7.6019,0.0001,-0.0197,0.0002
0,y,CALL,150.0,131,0.9937,0.0018,7.2903,0.0001,-0.0197,0.0002
0,y,CALL,152.5,381,0.993,0.0022,6.5152,0.0001,-0.0197,0.0003
0,y,CALL,155.0,308,0.9921,0.0028,5.7445,0.0001,-0.0197,0.0003
0,y,CALL,157.5,1681,0.991,0.0036,4.9762,0.0001,-0.0197,0.0003
0,y,CALL,160.0,3229,0.9896,0.0049,4.2081,0.0001,-0.0197,0.0004
0,y,CALL,162.5,312,0.9875,0.007,3.4371,0.0001,-0.0197,0.0004
0,y,CALL,165.0,2447,0.9843,0.0111,2.6584,0.0001,-0.0197,0.0005
0,y,CALL,167.5,877,0.9785,0.0207,1.863,0.0001,-0.0197,0.0007
0,y,CALL,170.0,16494,0.9875,0.0292,0.8321,0.0001,-0.0047,0.0004
0,n,CALL,172.5,150499,0.4727,1.1188,0.267,0.0,-0.13,0.0053
0,n,CALL,175.0,107384,0.013,0.0298,0.844,0.0,-0.005,0.0005
0,n,CALL,177.5,39287,0.0077,0.0103,1.5286,0.0,-0.005,0.0003
0,n,CALL,180.0,27650,0.0056,0.0055,2.1699,0.0,-0.005,0.0002
0,n,CALL,182.5,6231,0.0045,0.0035,2.783,0.0,-0.005,0.0002
0,n,CALL,185.0,3028,0.0038,0.0025,3.3746,0.0,-0.005,0.0001
0,n,CALL,187.5,1226,0.0033,0.0019,3.9482,0.0,-0.005,0.0001
0,n,CALL,190.0,3834,0.0029,0.0015,4.5061,0.0,-0.005,0.0001
0,n,CALL,192.5,342,0.0026,0.0012,5.0502,0.0,-0.005,0.0001
0,n,CALL,195.0,14,0.0024,0.001,5.5818,0.0,-0.005,0.0001
0,n,CALL,197.5,66,0.0022,0.0009,6.0948,0.0,-0.005,0.0001
0,n,CALL,200.0,29,0.0021,0.0007,6.6015,0.0,-0.005,0.0001
0,n,CALL,202.5,11,0.0019,0.0007,7.1003,0.0,-0.005,0.0001
0,n,CALL,205.0,0,0.0018,0.0006,7.5929,0.0,-0.005,0.0001
0,n,CALL,210.0,1,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,CALL,215.0,19,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,CALL,220.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,CALL,225.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,CALL,230.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,CALL,235.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,CALL,240.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,CALL,245.0,5,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,CALL,250.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
4,y,CALL,105.0,6,0.9989,0.0001,1.5808,0.014,-0.0064,0.0006
4,y,CALL,110.0,3,0.9989,0.0001,1.4381,0.0143,-0.0062,0.0007
4,y,CALL,115.0,1,0.996,0.0004,1.4915,0.0146,-0.0248,0.0021
4,y,CALL,120.0,2,0.9957,0.0005,1.3463,0.015,-0.0245,0.0023
4,y,CALL,125.0,5,0.9986,0.0003,1.0448,0.0155,-0.0058,0.0009
4,y,CALL,130.0,16,0.9947,0.0008,1.071,0.0157,-0.0239,0.0028
4,y,CALL,135.0,2,0.994,0.001,0.9398,0.0161,-0.0236,0.0031
4,y,CALL,140.0,7,0.9932,0.0013,0.8122,0.0165,-0.0232,0.0035
4,y,CALL,141.0,0,0.993,0.0014,0.7871,0.0165,-0.0231,0.0035
4,y,CALL,142.0,1,0.9928,0.0014,0.7621,0.0166,-0.023,0.0036
4,y,CALL,143.0,10,0.9926,0.0015,0.7372,0.0167,-0.023,0.0037
4,y,CALL,144.0,2,0.9924,0.0016,0.7124,0.0167,-0.0229,0.0038
4,y,CALL,145.0,18,0.9876,0.0024,0.7409,0.0167,-0.0387,0.0058
4,y,CALL,146.0,14,0.9919,0.0019,0.6631,0.0169,-0.0227,0.0041
4,y,CALL,147.0,0,0.9868,0.0027,0.6888,0.0169,-0.0384,0.0062
4,y,CALL,148.0,30,0.982,0.0035,0.6987,0.0168,-0.053,0.0081
4,y,CALL,149.0,31,0.9813,0.0037,0.6718,0.0169,-0.0527,0.0083
4,y,CALL,150.0,1065,0.9853,0.0034,0.6114,0.0171,-0.0378,0.0068
4,y,CALL,152.5,51,0.9787,0.0049,0.5782,0.0171,-0.0516,0.0094
4,y,CALL,155.0,259,0.9762,0.006,0.5116,0.0173,-0.0507,0.0103
4,y,CALL,157.5,59,0.9622,0.0094,0.484,0.0172,-0.0748,0.0151
4,y,CALL,160.0,3164,0.9411,0.0143,0.453,0.017,-0.1055,0.0215
4,y,CALL,162.5,1254,0.9115,0.0213,0.4144,0.0166,-0.1384,0.0293
4,y,CALL,165.0,2735,0.8548,0.0321,0.3913,0.0157,-0.1968,0.0416
4,y,CALL,167.5,9860,0.7714,0.0459,0.3632,0.0143,-0.2536,0.0549
4,y,CALL,170.0,148587,0.6466,0.0597,0.343,0.012,-0.304,0.0673
4,n,CALL,172.5,91433,0.4877,0.0684,0.321,0.0091,-0.3085,0.0721
4,n,CALL,175.0,133528,0.316,0.064,0.3059,0.0059,-0.257,0.0645
4,n,CALL,177.5,46761,0.1735,0.0472,0.2989,0.0032,-0.1711,0.0468
4,n,CALL,180.0,40130,0.0862,0.0285,0.3032,0.0016,-0.0982,0.029
4,n,CALL,182.5,15993,0.0426,0.0158,0.3162,0.0008,-0.054,0.0169
4,n,CALL,185.0,13955,0.0213,0.0085,0.3322,0.0004,-0.0292,0.0096
4,n,CALL,187.5,3877,0.012,0.0048,0.3545,0.0002,-0.0176,0.0059
4,n,CALL,190.0,5624,0.0072,0.0029,0.3781,0.0001,-0.0112,0.0038
4,n,CALL,192.5,5867,0.0027,0.0012,0.3772,0.0,-0.0041,0.0016
4,n,CALL,195.0,3068,0.0024,0.001,0.4164,0.0,-0.0041,0.0014
4,n,CALL,197.5,1411,0.0022,0.0008,0.4548,0.0,-0.0041,0.0013
4,n,CALL,200.0,680,0.0021,0.0007,0.4923,0.0,-0.0041,0.0012
4,n,CALL,202.5,12,0.002,0.0006,0.5292,0.0,-0.0042,0.0012
4,n,CALL,205.0,75,0.0018,0.0006,0.5653,0.0,-0.0042,0.0011
4,n,CALL,210.0,2,0.0017,0.0005,0.6357,0.0,-0.0042,0.001
4,n,CALL,215.0,20,0.0015,0.0004,0.7036,0.0,-0.0042,0.0009
4,n,CALL,220.0,22,0.0014,0.0003,0.7695,0.0,-0.0042,0.0008
4,n,CALL,225.0,2,0.0013,0.0003,0.8333,0.0,-0.0043,0.0008
4,n,CALL,230.0,0,0.0012,0.0002,0.8952,0.0,-0.0043,0.0007
4,n,CALL,235.0,0,0.0012,0.0002,0.9554,0.0,-0.0043,0.0007
4,n,CALL,240.0,0,0.0011,0.0002,1.014,0.0,-0.0043,0.0007
4,n,CALL,245.0,0,0.001,0.0002,1.071,0.0,-0.0043,0.0006
4,n,CALL,250.0,8,0.001,0.0002,1.1266,0.0,-0.0043,0.0006
3,y,CALL,105.0,1,0.9889,0.0007,-9999999.0,0.0091,-0.1306,0.0046
3,y,CALL,110.0,3,0.988,0.0008,-9999999.0,0.0095,-0.1298,0.0049
3,y,CALL,115.0,5,0.9869,0.001,-9999999.0,0.0098,-0.1289,0.0053
3,y,CALL,120.0,0,0.9857,0.0011,-9999999.0,0.0102,-0.1279,0.0057
3,y,CALL,125.0,0,0.9843,0.0014,-9999999.0,0.0105,-0.1268,0.0062
3,y,CALL,130.0,56,0.9827,0.0017,-9999999.0,0.0109,-0.1255,0.0067
3,y,CALL,135.0,5,0.9727,0.0026,-9999999.0,0.0111,-0.1918,0.0099
3,y,CALL,140.0,7,0.9783,0.0026,-9999999.0,0.0116,-0.1224,0.0082
3,y,CALL,141.0,0,0.9778,0.0027,-9999999.0,0.0116,-0.1221,0.0084
3,y,CALL,142.0,0,0.9772,0.0029,-9999999.0,0.0117,-0.1217,0.0086
3,y,CALL,143.0,0,0.9766,0.003,-9999999.0,0.0118,-0.1213,0.0088
3,y,CALL,144.0,5,0.976,0.0032,-9999999.0,0.0118,-0.1209,0.009
