optionsExpire,inTheMoney,optionType,strikePrice,volume,delta,gamma,iv,rho,theta,vega
4,1,PUT,190.0,0,-1.0,0.0,0.892,-1e-05,-0.02293,0.0
4,1,PUT,195.0,0,-1.0,0.0,0.96572,-1e-05,-0.02293,0.0
4,1,PUT,200.0,0,-1.0,0.0,1.03702,-1e-05,-0.02293,0.0
4,1,PUT,205.0,0,-1.0,0.0,1.10608,-1e-05,-0.02293,0.0
4,1,PUT,210.0,0,-1.0,0.0,1.17304,3e-05,-0.02293,0.0
4,1,PUT,215.0,0,-1.0,0.0,1.23805,3e-05,-0.02293,0.0
4,1,PUT,220.0,0,-1.0,0.0,1.30121,3e-05,-0.02293,0.0
4,1,PUT,225.0,0,-1.0,0.0,1.36265,3e-05,-0.02293,0.0
4,1,PUT,230.0,0,-1.0,0.0,1.42246,3e-05,-0.02293,0.0
4,1,PUT,235.0,0,-1.0,0.0,1.48073,3e-05,-0.02293,0.0
4,1,PUT,240.0,0,-1.0,0.0,1.53754,3e-05,-0.02293,0.0
4,1,PUT,245.0,0,-1.0,0.0,1.59295,3e-05,-0.02293,0.0
4,1,PUT,250.0,0,-1.0,0.0,1.64704,3e-05,-0.02293,0.0
3,-1,PUT,50.0,1,0.0,0.0,1.88873,0.0,0.0,0.0
3,-1,PUT,55.0,0,0.0,0.0,1.88873,0.0,0.0,0.0
3,-1,PUT,60.0,0,0.0,0.0,1.88873,0.0,0.0,0.0
3,-1,PUT,65.0,0,0.0,0.0,1.88873,0.0,0.0,0.0
3,-1,PUT,70.0,0,-1e-05,0.0,1.88864,0.0,-4e-05,0.0
3,-1,PUT,75.0,0,-5e-05,1e-05,1.88864,0.0,-0.00025,2e-05
3,-1,PUT,80.0,0,-0.00022,3e-05,1.88873,0.0,-0.00124,0.0001
3,-1,PUT,85.0,0,-0.0008,0.00011,1.88873,-1e-05,-0.00488,0.00035
3,-1,PUT,90.0,2,-0.00088,0.00013,1.69652,-1e-05,-0.00489,0.00038
3,-1,PUT,95.0,1,-0.00099,0.00017,1.51406,-1e-05,-0.00491,0.00043
3,-1,PUT,100.0,15,-0.00113,0.00021,1.34019,-1e-05,-0.00494,0.00048
3,-1,PUT,105.0,27,-0.00129,0.00027,1.17376,-1e-05,-0.00497,0.00055
3,-1,PUT,109.0,7,-0.00145,0.00034,1.04542,-2e-05,-0.005,0.00061
3,-1,PUT,110.0,88,-0.00358,0.00072,1.12463,-4e-05,-0.01408,0.00139
3,-1,PUT,111.0,10,-0.00382,0.00079,1.09048,-4e-05,-0.01459,0.00148
3,-1,PUT,112.0,0,-0.00395,0.00084,1.05658,-5e-05,-0.0146,0.00152
3,-1,PUT,113.0,14,-0.00408,0.00089,1.02288,-5e-05,-0.01463,0.00157
3,-1,PUT,114.0,8,-0.00422,0.00095,0.9894,-5e-05,-0.01465,0.00162
3,-1,PUT,115.0,215,-0.00437,0.00102,0.95614,-5e-05,-0.01468,0.00167
3,-1,PUT,116.0,10,-0.00448,0.00108,0.92312,-5e-05,-0.01452,0.00171
3,-1,PUT,117.0,3,-0.00464,0.00115,0.89027,-5e-05,-0.01454,0.00177
3,-1,PUT,118.0,41,-0.0048,0.00123,0.85759,-5e-05,-0.0145,0.00182
3,-1,PUT,119.0,102,-0.00508,0.00135,0.82512,-6e-05,-0.0148,0.00192
3,-1,PUT,120.0,473,-0.00652,0.0017,0.81883,-7e-05,-0.01907,0.0024
3,-1,PUT,121.0,37,-0.00678,0.00183,0.78558,-8e-05,-0.01905,0.00249
3,-1,PUT,122.0,112,-0.00837,0.00224,0.77283,-0.0001,-0.02334,0.00299
3,-1,PUT,123.0,217,-0.0113,0.00292,0.77123,-0.00013,-0.03179,0.00389
3,-1,PUT,124.0,42,-0.01182,0.00318,0.73676,-0.00014,-0.03181,0.00405
3,-1,PUT,125.0,1316,-0.01745,0.00438,0.74751,-0.0002,-0.04816,0.00566
3,-1,PUT,126.0,223,-0.01832,0.0048,0.71162,-0.00021,-0.04813,0.0059
3,-1,PUT,127.0,518,-0.02407,0.00607,0.70841,-0.00028,-0.06321,0.00745
3,-1,PUT,128.0,405,-0.02663,0.00691,0.6781,-0.00031,-0.06693,0.00811
3,-1,PUT,129.0,691,-0.034,0.00855,0.67102,-0.00039,-0.08449,0.00992
3,-1,PUT,130.0,2716,-0.04262,0.01042,0.66201,-0.00049,-0.10413,0.01192
3,-1,PUT,131.0,1245,-0.05269,0.01256,0.65123,-0.00061,-0.12576,0.01414
3,-1,PUT,132.0,634,-0.06581,0.01513,0.64366,-0.00076,-0.15356,0.01681
3,-1,PUT,133.0,932,-0.08298,0.01816,0.64062,-0.00095,-0.18952,0.02006
3,-1,PUT,134.0,1471,-0.10462,0.02152,0.64147,-0.0012,-0.23375,0.02381
3,-1,PUT,135.0,6120,-0.12776,0.02501,0.63644,-0.00146,-0.27573,0.0274
3,-1,PUT,136.0,2262,-0.15502,0.02868,0.63286,-0.00177,-0.3218,0.03123
3,-1,PUT,137.0,6726,-0.18686,0.03238,0.63197,-0.00213,-0.37199,0.0352
3,-1,PUT,138.0,3232,-0.22265,0.03593,0.63232,-0.00253,-0.42291,0.03904
3,-1,PUT,139.0,2441,-0.26175,0.03922,0.63258,-0.00296,-0.47109,0.0426
3,-1,PUT,140.0,17199,-0.30424,0.04202,0.63486,-0.00342,-0.51655,0.0458
3,-1,PUT,141.0,6165,-0.3488,0.04432,0.63664,-0.0039,-0.55455,0.0484
3,-1,PUT,142.0,8190,-0.3947,0.04619,0.63586,-0.00438,-0.58143,0.05036
3,-1,PUT,143.0,9283,-0.44186,0.04739,0.63567,-0.00487,-0.59916,0.05163
3,-1,PUT,144.0,2417,-0.48964,0.04837,0.62954,-0.00533,-0.60085,0.05216
3,1,PUT,145.0,1143,-0.53811,0.04855,0.62505,-0.00578,-0.59327,0.05194
3,1,PUT,146.0,335,-0.58646,0.048,0.62052,-0.00622,-0.575,0.05095
3,1,PUT,147.0,490,-0.63568,0.04723,0.60884,-0.00662,-0.53958,0.04913
3,1,PUT,148.0,136,-0.68421,0.04565,0.59737,-0.00693,-0.49525,0.04653
3,1,PUT,149.0,266,-0.72974,0.04308,0.59006,-0.0072,-0.44804,0.04329
3,1,PUT,150.0,515,-0.77424,0.03999,0.5789,-0.00739,-0.39133,0.03933
3,1,PUT,152.5,109,-0.86408,0.03014,0.56535,-0.00737,-0.26121,0.02856
3,1,PUT,155.0,159,-0.92468,0.02037,0.56164,-0.00666,-0.15867,0.01862
3,1,PUT,157.5,373,-0.96095,0.01286,0.56647,-0.00542,-0.09182,0.01107
3,1,PUT,160.0,286,-0.98127,0.00793,0.57728,-0.00387,-0.05274,0.00596
3,1,PUT,162.5,29,-0.99247,0.00488,0.59215,-0.00205,-0.03263,0.00269
3,1,PUT,165.0,0,-0.99862,0.00195,0.60224,-1e-05,-0.02682,0.00026
3,1,PUT,167.5,28,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
3,1,PUT,170.0,1,-0.99973,0.00034,0.69662,1e-05,-0.02737,0.0
3,1,PUT,172.5,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
3,1,PUT,175.0,1,-1.0,0.0,0.72441,1e-05,-0.02737,0.0
3,1,PUT,180.0,0,-1.0,0.0,0.82012,2e-05,-0.0268,0.0
3,1,PUT,185.0,0,-1.0,0.0,0.9117,2e-05,-0.0268,0.0
3,1,PUT,190.0,0,-1.0,0.0,0.99948,-1e-05,-0.02737,0.0
3,1,PUT,195.0,0,-1.0,0.0,1.08472,-1e-05,-0.02737,0.0
3,1,PUT,200.0,0,-1.0,0.0,1.16715,-1e-05,-0.02737,0.0
3,1,PUT,205.0,0,-1.0,0.0,1.24697,-1e-05,-0.02737,0.0
3,1,PUT,210.0,0,-1.0,0.0,1.32482,-2e-05,-0.02681,0.0
3,1,PUT,215.0,0,-1.0,0.0,1.39993,-2e-05,-0.02681,0.0
3,1,PUT,220.0,0,-1.0,0.0,1.47291,-2e-05,-0.02681,0.0
3,1,PUT,225.0,0,-1.0,0.0,1.54389,-2e-05,-0.02681,0.0
3,1,PUT,230.0,0,-1.0,0.0,1.6125,3e-05,-0.02737,0.0
3,1,PUT,235.0,0,-1.0,0.0,1.67981,3e-05,-0.02737,0.0
3,1,PUT,240.0,0,-1.0,0.0,1.7454,3e-05,-0.02737,0.0
3,1,PUT,245.0,0,-1.0,0.0,1.8094,3e-05,-0.02737,0.0
3,1,PUT,250.0,0,-1.0,0.0,1.87167,-2e-05,-0.02681,0.0
2,-1,PUT,50.0,0,0.0,0.0,1.88085,0.0,0.0,0.0
2,-1,PUT,55.0,0,0.0,0.0,1.88085,0.0,0.0,0.0
2,-1,PUT,60.0,0,0.0,0.0,1.88085,0.0,0.0,0.0
2,-1,PUT,65.0,0,0.0,0.0,1.88085,0.0,0.0,0.0
2,-1,PUT,70.0,1,0.0,0.0,1.88085,0.0,0.0,0.0
2,-1,PUT,75.0,1,0.0,0.0,1.88085,0.0,0.0,0.0
2,-1,PUT,80.0,0,-1e-05,0.0,1.88085,0.0,-2e-05,0.0
2,-1,PUT,85.0,0,-4e-05,1e-05,1.88085,0.0,-0.00016,2e-05
2,-1,PUT,90.0,2,-0.0002,4e-05,1.88085,0.0,-0.00097,8e-05
2,-1,PUT,95.0,1,-0.00084,0.00014,1.88085,-1e-05,-0.0045,0.0003
2,-1,PUT,100.0,60,-0.00094,0.00017,1.66845,-1e-05,-0.00446,0.00034
2,-1,PUT,105.0,2,-0.00107,0.00022,1.46528,-1e-05,-0.0045,0.00038
2,-1,PUT,109.0,1,-0.00118,0.00027,1.30866,-1e-05,-0.00446,0.00042
2,-1,PUT,110.0,75,-0.00121,0.00029,1.27026,-1e-05,-0.00445,0.00043
2,-1,PUT,111.0,8,-0.00125,0.00031,1.23213,-1e-05,-0.00444,0.00044
2,-1,PUT,112.0,267,-0.00239,0.00054,1.2727,-2e-05,-0.00933,0.00079
2,-1,PUT,113.0,47,-0.00246,0.00057,1.23301,-2e-05,-0.00932,0.00081
2,-1,PUT,114.0,57,-0.00254,0.0006,1.19359,-2e-05,-0.00931,0.00084
2,-1,PUT,115.0,25,-0.00353,0.00081,1.20276,-3e-05,-0.01349,0.00113
2,-1,PUT,116.0,2,-0.00266,0.00067,1.11552,-2e-05,-0.00914,0.00088
2,-1,PUT,117.0,18,-0.00388,0.00094,1.12243,-3e-05,-0.01393,0.00123
2,-1,PUT,118.0,46,-0.00401,0.00101,1.08264,-3e-05,-0.01391,0.00127
2,-1,PUT,119.0,141,-0.00415,0.00108,1.04307,-3e-05,-0.01389,0.00131
2,-1,PUT,120.0,560,-0.00429,0.00115,1.00359,-3e-05,-0.01385,0.00135
2,-1,PUT,121.0,158,-0.00444,0.00124,0.96443,-3e-05,-0.01382,0.0014
2,-1,PUT,122.0,113,-0.00582,0.00159,0.95586,-5e-05,-0.01841,0.00178
2,-1,PUT,123.0,159,-0.00595,0.00169,0.91609,-5e-05,-0.01806,0.00182
2,-1,PUT,124.0,506,-0.00752,0.00212,0.89999,-6e-05,-0.02291,0.00224
2,-1,PUT,125.0,1776,-0.00783,0.0023,0.85966,-6e-05,-0.02285,0.00232
2,-1,PUT,126.0,511,-0.01064,0.00302,0.85531,-8e-05,-0.03184,0.00304
2,-1,PUT,127.0,907,-0.0135,0.00378,0.84205,-0.00011,-0.04066,0.00374
2,-1,PUT,128.0,669,-0.01648,0.00459,0.82313,-0.00013,-0.04943,0.00444
2,-1,PUT,129.0,544,-0.01844,0.00526,0.78994,-0.00014,-0.05358,0.00489
2,-1,PUT,130.0,6531,-0.02513,0.00685,0.78894,-0.0002,-0.07496,0.00636
2,-1,PUT,131.0,1641,-0.03086,0.00832,0.77092,-0.00024,-0.09143,0.00754
2,-1,PUT,132.0,1287,-0.03891,0.01023,0.7583,-0.00031,-0.11535,0.00913
2,-1,PUT,133.0,2802,-0.04732,0.0123,0.73871,-0.00037,-0.13836,0.01069
2,-1,PUT,134.0,6410,-0.06008,0.01506,0.72931,-0.00047,-0.17561,0.01291
2,-1,PUT,135.0,10473,-0.0759,0.01826,0.72083,-0.0006,-0.22106,0.01548
2,-1,PUT,136.0,6168,-0.09471,0.02184,0.71132,-0.00074,-0.27288,0.01825
2,-1,PUT,137.0,4987,-0.11717,0.02583,0.70179,-0.00092,-0.33182,0.02129
2,-1,PUT,138.0,8500,-0.14653,0.03019,0.70093,-0.00115,-0.40939,0.02485
2,-1,PUT,139.0,5524,-0.17874,0.03464,0.69535,-0.00139,-0.48526,0.02826
2,-1,PUT,140.0,22324,-0.2178,0.03892,0.69753,-0.00169,-0.57423,0.03182
2,-1,PUT,141.0,9105,-0.25972,0.04297,0.69596,-0.00201,-0.65495,0.03504
2,-1,PUT,142.0,11844,-0.3051,0.04662,0.6934,-0.00235,-0.72683,0.03788
2,-1,PUT,143.0,11215,-0.35426,0.04946,0.69411,-0.00271,-0.79098,0.04021
2,-1,PUT,144.0,5868,-0.4052,0.05173,0.69172,-0.00308,-0.83442,0.04188
2,-1,PUT,145.0,4905,-0.45777,0.05321,0.68855,-0.00345,-0.85728,0.04286
2,1,PUT,146.0,1863,-0.51149,0.05419,0.6799,-0.00381,-0.85193,0.04308
2,1,PUT,147.0,1288,-0.56572,0.05399,0.67373,-0.00415,-0.8278,0.04251
2,1,PUT,148.0,801,-0.62024,0.05309,0.66337,-0.00448,-0.77725,0.04113
2,1,PUT,149.0,382,-0.67384,0.05113,0.65286,-0.00475,-0.70803,0.03895
2,1,PUT,150.0,1672,-0.72613,0.04824,0.64027,-0.00499,-0.6215,0.03599
2,1,PUT,152.5,263,-0.8341,0.03707,0.62787,-0.00524,-0.40902,0.02694
2,1,PUT,155.0,202,-0.90637,0.02517,0.63097,-0.005,-0.24221,0.01808
2,1,PUT,157.5,318,-0.94938,0.0159,0.64424,-0.00438,-0.13642,0.01126
2,1,PUT,160.0,140,-0.97386,0.00967,0.66224,-0.0035,-0.0752,0.00654
2,1,PUT,162.5,40,-0.98913,0.0055,0.67171,-0.00227,-0.04095,0.00306
2,1,PUT,165.0,136,-0.99368,0.00383,0.71906,-0.00164,-0.034,0.0019
2,1,PUT,167.5,132,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
2,1,PUT,170.0,3,-1.0,0.0,0.73224,-1e-05,-0.0285,0.0
2,1,PUT,172.5,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
2,1,PUT,175.0,6,-1.0,0.0,0.85408,-1e-05,-0.0285,0.0
2,1,PUT,180.0,1,-1.0,0.0,0.97081,-1e-05,-0.0285,0.0
2,1,PUT,185.0,0,-1.0,0.0,1.08304,-1e-05,-0.0285,0.0
2,1,PUT,190.0,0,-1.0,0.0,1.1912,-1e-05,-0.0285,0.0
2,1,PUT,195.0,0,-1.0,0.0,1.2956,-1e-05,-0.0285,0.0
2,1,PUT,200.0,0,-1.0,0.0,1.39656,-1e-05,-0.0285,0.0
2,1,PUT,205.0,0,-1.0,0.0,1.49429,-1e-05,-0.0285,0.0
2,1,PUT,210.0,0,-1.0,0.0,1.58904,-1e-05,-0.0285,0.0
2,1,PUT,215.0,0,-1.0,0.0,1.68099,-1e-05,-0.0285,0.0
2,1,PUT,220.0,0,-1.0,0.0,1.77033,-1e-05,-0.0285,0.0
2,1,PUT,225.0,0,-1.0,0.0,1.85721,-1e-05,-0.0285,0.0
2,1,PUT,230.0,0,-1.0,0.0,1.94181,-1e-05,-0.0285,0.0
2,1,PUT,235.0,1,-1.0,0.0,2.02415,-1e-05,-0.0285,0.0
2,1,PUT,240.0,0,-1.0,0.0,2.10443,-1e-05,-0.0285,0.0
2,1,PUT,245.0,0,-1.0,0.0,2.18275,-1e-05,-0.0285,0.0
2,1,PUT,250.0,1,-1.0,0.0,2.18275,-1e-05,-0.0285,0.0
1,-1,PUT,50.0,1,0.0,0.0,1.88176,0.0,0.0,0.0
1,-1,PUT,55.0,0,0.0,0.0,1.88176,0.0,0.0,0.0
1,-1,PUT,60.0,0,0.0,0.0,1.88176,0.0,0.0,0.0
1,-1,PUT,65.0,0,0.0,0.0,1.88176,0.0,0.0,0.0
1,-1,PUT,70.0,0,0.0,0.0,1.88176,0.0,0.0,0.0
1,-1,PUT,75.0,0,0.0,0.0,1.88176,0.0,0.0,0.0
1,-1,PUT,80.0,0,0.0,0.0,1.88176,0.0,0.0,0.0
1,-1,PUT,85.0,0,0.0,0.0,1.88176,0.0,0.0,0.0
1,-1,PUT,90.0,0,0.0,0.0,1.88176,0.0,0.0,0.0
1,-1,PUT,95.0,0,0.0,0.0,1.88176,0.0,0.0,0.0
1,-1,PUT,100.0,11,-2e-05,1e-05,1.88176,0.0,-5e-05,1e-05
1,-1,PUT,105.0,4,-0.00017,5e-05,1.88176,0.0,-0.00053,5e-05
1,-1,PUT,109.0,0,-0.00075,0.00019,1.88176,0.0,-0.00262,0.00018
1,-1,PUT,110.0,14,-0.00105,0.00026,1.88176,0.0,-0.00378,0.00025
1,-1,PUT,111.0,2,-0.00146,0.00035,1.88176,0.0,-0.00538,0.00033
1,-1,PUT,112.0,421,-0.00199,0.00046,1.88176,-1e-05,-0.00758,0.00045
1,-1,PUT,113.0,234,-0.00211,0.0005,1.82937,-1e-05,-0.00784,0.00047
1,-1,PUT,114.0,18,-0.00224,0.00054,1.77737,-1e-05,-0.00812,0.0005
1,-1,PUT,115.0,60,-0.00238,0.00059,1.72574,-1e-05,-0.00843,0.00052
1,-1,PUT,116.0,12,-0.00253,0.00064,1.67447,-1e-05,-0.00876,0.00056
1,-1,PUT,117.0,4140,-0.00271,0.0007,1.62356,-1e-05,-0.00912,0.00059
1,-1,PUT,118.0,658,-0.00648,0.00143,1.7461,-2e-05,-0.02584,0.00129
1,-1,PUT,119.0,51,-0.00691,0.00156,1.69115,-2e-05,-0.02683,0.00137
1,-1,PUT,120.0,649,-0.01028,0.00217,1.73028,-4e-05,-0.0429,0.00195
1,-1,PUT,121.0,285,-0.01096,0.00237,1.6734,-4e-05,-0.04452,0.00206
1,-1,PUT,122.0,230,-0.01009,0.00234,1.57663,-3e-05,-0.03818,0.00192
1,-1,PUT,123.0,332,-0.01254,0.00285,1.56059,-4e-05,-0.04823,0.00232
1,-1,PUT,124.0,203,-0.01672,0.00365,1.56677,-6e-05,-0.06709,0.00297
1,-1,PUT,125.0,2359,-0.01631,0.00377,1.48085,-6e-05,-0.06154,0.00291
1,-1,PUT,126.0,652,-0.01936,0.00446,1.45192,-7e-05,-0.07328,0.00337
1,-1,PUT,127.0,1565,-0.02268,0.00522,1.41896,-8e-05,-0.08577,0.00386
1,-1,PUT,128.0,1992,-0.02458,0.00582,1.36137,-8e-05,-0.09016,0.00414
1,-1,PUT,129.0,2195,-0.03039,0.00703,1.34392,-0.0001,-0.11357,0.00494
1,-1,PUT,130.0,10132,-0.03826,0.00856,1.3345,-0.00013,-0.14727,0.00598
1,-1,PUT,131.0,3456,-0.04341,0.00983,1.28858,-0.00015,-0.16463,0.00662
1,-1,PUT,132.0,3714,-0.05553,0.01196,1.28862,-0.00019,-0.21986,0.00808
1,-1,PUT,133.0,3138,-0.06529,0.01393,1.25646,-0.00022,-0.25959,0.00916
1,-1,PUT,134.0,3115,-0.07606,0.01614,1.21976,-0.00026,-0.30228,0.01032
1,-1,PUT,135.0,22826,-0.08945,0.01874,1.18688,-0.0003,-0.35737,0.01166
1,-1,PUT,136.0,4603,-0.10927,0.02191,1.17553,-0.00037,-0.45168,0.01352
1,-1,PUT,137.0,4499,-0.13027,0.02528,1.15361,-0.00044,-0.55046,0.0153
1,-1,PUT,138.0,9557,-0.15199,0.02894,1.11872,-0.00051,-0.64703,0.017
1,-1,PUT,139.0,6641,-0.17978,0.03295,1.09559,-0.00061,-0.78392,0.01895
1,-1,PUT,140.0,55414,-0.21515,0.03693,1.08997,-0.00072,-0.98403,0.02113
1,-1,PUT,141.0,8312,-0.25602,0.04052,1.09361,-0.00086,-1.24331,0.02327
1,-1,PUT,142.0,14024,-0.29414,0.0448,1.05938,-0.00098,-1.45269,0.02493
1,-1,PUT,143.0,24092,-0.3415,0.04771,1.05975,-0.00113,-1.78939,0.02654
1,-1,PUT,144.0,22572,-0.38998,0.05052,1.04643,-0.00128,-2.13799,0.02775
1,-1,PUT,145.0,41539,-0.44199,0.05152,1.05578,-0.00144,-2.60041,0.02856
1,-1,PUT,146.0,9653,-0.49394,0.05235,1.05028,-0.00159,-2.9932,0.02886
1,-1,PUT,147.0,16202,-0.54564,0.05186,1.05344,-0.00174,-2.54316,0.02867
1,-1,PUT,148.0,19908,-0.59806,0.05141,1.03752,-0.00188,-2.09061,0.02798
1,-1,PUT,149.0,14171,-0.64775,0.04943,1.036,-0.002,-1.72952,0.02684
1,-1,PUT,150.0,19531,-0.692,0.04623,1.04986,-0.0021,-1.4553,0.02544
1,1,PUT,152.5,1680,-0.79438,0.03761,1.04579,-0.00226,-0.8521,0.02057
1,1,PUT,155.0,1450,-0.8675,0.02792,1.06451,-0.0023,-0.50281,0.01546
1,1,PUT,157.5,1023,-0.91625,0.01963,1.09375,-0.00221,-0.30122,0.0111
1,1,PUT,160.0,414,-0.94958,0.01313,1.1159,-0.00203,-0.17565,0.00746
1,1,PUT,162.5,17,-0.96869,0.00878,1.15464,-0.0018,-0.11214,0.00505
1,1,PUT,165.0,87,-0.97956,0.00603,1.20641,-0.00158,-0.07942,0.00352
1,1,PUT,167.5,130,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
1,1,PUT,170.0,82,-0.9908,0.00302,1.31761,-0.00116,-0.04839,0.00175
1,1,PUT,172.5,5,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
1,1,PUT,175.0,0,-0.99648,0.00151,1.40272,-0.00069,-0.03473,0.00073
1,1,PUT,180.0,50,-0.99651,0.00126,1.6075,-0.00073,-0.03564,0.00072
1,1,PUT,185.0,60,-0.99865,0.00075,1.69674,-0.00039,-0.03131,0.0003
1,1,PUT,190.0,6,-0.99963,0.00032,1.78457,0.0,-0.03017,0.0
1,1,PUT,195.0,0,-1.0,0.0,1.62012,0.0,-0.03017,0.0
1,1,PUT,200.0,0,-1.0,0.0,1.7634,0.0,-0.03017,0.0
1,1,PUT,205.0,0,-1.0,0.0,1.90202,0.0,-0.03017,0.0
1,1,PUT,210.0,0,-1.0,0.0,1.90202,0.0,-0.03017,0.0
1,1,PUT,215.0,2,-1.0,0.0,1.90202,0.0,-0.03017,0.0
1,1,PUT,220.0,0,-1.0,0.0,1.90202,0.0,-0.03017,0.0
1,1,PUT,225.0,0,-1.0,0.0,1.90202,0.0,-0.03017,0.0
1,1,PUT,230.0,0,-1.0,0.0,1.90202,0.0,-0.03017,0.0
1,1,PUT,235.0,1,-1.0,0.0,1.90202,0.0,-0.03017,0.0
1,1,PUT,240.0,0,-1.0,0.0,1.90202,0.0,-0.03017,0.0
1,1,PUT,245.0,0,-1.0,0.0,1.90202,0.0,-0.03017,0.0
1,1,PUT,250.0,0,-1.0,0.0,1.90202,0.0,-0.03017,0.0
0,-1,PUT,50.0,0,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,55.0,1,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,60.0,0,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,65.0,0,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,70.0,0,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,75.0,0,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,80.0,20,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,85.0,0,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,90.0,0,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,95.0,0,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,100.0,1,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,105.0,0,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,109.0,0,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,110.0,6,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,111.0,0,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,112.0,0,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,113.0,0,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,114.0,50,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,115.0,10,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,116.0,0,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,117.0,3,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,118.0,2,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,119.0,1,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,120.0,33,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,121.0,6,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,122.0,5,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,123.0,11,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,124.0,35,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,125.0,406,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,126.0,57,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,127.0,73,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,128.0,174,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,129.0,98,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,130.0,2237,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,131.0,1208,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,132.0,453,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,133.0,945,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,134.0,818,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,135.0,1392,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,136.0,976,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,137.0,1169,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,138.0,2968,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,139.0,1206,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,140.0,15573,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,141.0,1832,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,142.0,3452,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,143.0,6041,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,144.0,5618,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,145.0,20974,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,146.0,13055,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,147.0,22485,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,148.0,25097,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,149.0,27799,0.0,0.0,2.13739,0.0,0.0,0.0
0,-1,PUT,150.0,100893,0.0,0.0,1.7884,0.0,0.0,0.0
0,-1,PUT,152.5,133197,0.0,0.0,0.9048,0.0,0.0,0.0
0,1,PUT,155.0,160730,-1.0,0.0,0.52494,0.0,0.0,0.0
0,1,PUT,157.5,42426,-1.0,0.0,1.90935,0.0,0.0,0.0
0,1,PUT,160.0,3633,-1.0,0.0,2.13739,0.0,0.0,0.0
